ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1841ceeb252a3e471065c84c01175567,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.5,NA,1841ceeb252a3e471065c84c01175567,11.930761615965524,3.4821839188671975,0.6866354498107011,5.0713721813040715,3.9495749637836677e-7,4.64075058244581e-6
41f5c878cebd5919bf3ec822bcda3aa7,d__Bacteria,p__Bacillota,c__Clostridia,o__Clostridia_UCG-014,f__Incertae_Sedis,g__Incertae_Sedis.6,NA,41f5c878cebd5919bf3ec822bcda3aa7,50.115686188548665,3.6250842011853885,0.8064128224915603,4.495320634888996,6.946519271769037e-6,6.529728115462895e-5
08faf2041b38f0c8f2faa68e7d5edd31,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.6,NA,08faf2041b38f0c8f2faa68e7d5edd31,11.597252649420344,3.745993153759948,0.6016895801775073,6.22579030312412,4.791345655304522e-10,8.661278684588942e-9
c75ae6008025d80134bd14e9712f9d5c,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066575.1,NA,c75ae6008025d80134bd14e9712f9d5c,34.16148869657978,3.9197076551353054,0.8375057145728959,4.680216011581777,2.8657281609336205e-6,3.061118717360913e-5
33db715225edf6ee33a8e8bbb7a48728,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.7,NA,33db715225edf6ee33a8e8bbb7a48728,47.27623463875214,4.113157466973296,0.8080515610800707,5.090216596420532,3.576547440221e-7,4.4236244655365e-6
86555947ddfc576c1bb9c42deb3998df,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA.8,NA,86555947ddfc576c1bb9c42deb3998df,35.73329463124354,4.117951864373445,0.6207097554026643,6.634263161696347,3.2612753162807204e-11,7.663996993259693e-10
a728a1dce17d5afb4677e6cc919c2391,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.9,NA,a728a1dce17d5afb4677e6cc919c2391,20.719506797921404,4.128160082340158,0.7274706423047046,5.674675845696957,1.3895151827755202e-8,2.1769071196816482e-7
e5ee1d85ad16f8c94333754ffe9430ff,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.10,NA,e5ee1d85ad16f8c94333754ffe9430ff,18.96617831048429,4.129740301755098,0.6810537942795705,6.063750523735945,1.3298337807975186e-9,2.2322209891958347e-8
7b28c20e72c6c95b3e604f0849245770,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiia,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,NA,7b28c20e72c6c95b3e604f0849245770,17979.64393194344,4.204709548220751,1.0263611291582315,4.096715501754472,4.190533814338672e-5,2.8963983716752585e-4
2b90532f7b4cc2c26abd0f1f1657f80b,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.7,NA,2b90532f7b4cc2c26abd0f1f1657f80b,13.673893889632518,4.387751360443289,0.6831474228671996,6.422846977930041,1.3374892786580528e-10,2.8573634589512945e-9
2e49c6a75226cedcef77d5d47a881896,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus,NA,2e49c6a75226cedcef77d5d47a881896,24.213609396081484,5.009662097681146,0.6792318401722512,7.37548183314067,1.6375172919603097e-13,4.8102070451334096e-12
22907d450b79c927e4ffe34a2d09d2aa,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,NA,22907d450b79c927e4ffe34a2d09d2aa,33.29045233731321,5.9970339278875,0.6470089224936054,9.268858155424851,1.8814926710962004e-20,8.843015554152141e-19
0570b4a067b34904d37cb5ddc848b221,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.8,NA,0570b4a067b34904d37cb5ddc848b221,60.813546984768564,6.492193841241369,0.5457153140921274,11.896667866178593,1.2316751741880973e-32,9.648122197806761e-31
958d78a02bef69a795806f97adb117ea,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.1,NA,958d78a02bef69a795806f97adb117ea,41.90985337916333,6.547877526794733,0.6302776328991241,10.388878146724144,2.786107923831586e-25,1.6368384052510566e-23
922d33a2963d3e87a3d4df6b82371235,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus.1,NA,922d33a2963d3e87a3d4df6b82371235,150.15213836901106,7.810056621816324,0.5800917864721613,13.463484234647288,2.565285463425501e-41,6.028420839049927e-39
b0f809cbabf3ac99182581ec095868b2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.1,NA,b0f809cbabf3ac99182581ec095868b2,108.21752238203821,7.983554988407575,0.6177172587850396,12.924286758815954,3.283271076273899e-38,3.857843514621831e-36
