ASV,Domain,Phylum,Class,Order,Family,Genus,Species,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ee766857ab5fc018ac26632146bc90e1,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.2,NA,ee766857ab5fc018ac26632146bc90e1,36.93518772453677,5.492166298337106,0.7607088412576781,7.219800796921094,5.206378395141882e-13,4.893995691433369e-12
8d5153b41e59c5ffb5a1fc080eb784cf,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Incertae_Sedis.14,NA,8d5153b41e59c5ffb5a1fc080eb784cf,48.49163092437103,5.641024219946166,0.6857660081501618,8.225873188381998,1.9377394543308577e-16,2.529826509820842e-15
1841ceeb252a3e471065c84c01175567,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.15,NA,1841ceeb252a3e471065c84c01175567,33.470051495189715,5.667984277652323,0.545576663643241,10.38897858974167,2.7831757179659262e-25,1.3080925874439853e-23
86555947ddfc576c1bb9c42deb3998df,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,NA.13,NA,86555947ddfc576c1bb9c42deb3998df,27.854923911504287,5.965169837871496,0.7795426926769367,7.652140022488315,1.976618312848626e-14,2.0195882761714221e-13
a728a1dce17d5afb4677e6cc919c2391,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.14,NA,a728a1dce17d5afb4677e6cc919c2391,60.651325800077174,5.978801579764145,0.9939151610183216,6.0154043466230345,1.7943823386661746e-9,1.317749529957972e-8
8da18b476b64f6f053647455b6890f80,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter.1,NA,8da18b476b64f6f053647455b6890f80,71.56123688112913,6.0585520625726055,0.6799110497446494,8.910801000877958,5.06651822500047e-19,9.921931523959253e-18
0570b4a067b34904d37cb5ddc848b221,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Incertae_Sedis.16,NA,0570b4a067b34904d37cb5ddc848b221,69.27950424167236,6.337914842309872,0.6129968959975499,10.339228279444997,4.682933648242974e-25,1.834149012228498e-23
922d33a2963d3e87a3d4df6b82371235,d__Bacteria,p__Bacillota,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Staphylococcus,NA,922d33a2963d3e87a3d4df6b82371235,36.69422856173249,6.523492114984372,0.697553662700521,9.351957367307362,8.604045386858103e-21,1.8381369690105948e-19
958d78a02bef69a795806f97adb117ea,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Colidextribacter.3,NA,958d78a02bef69a795806f97adb117ea,117.30709116758992,6.607100023709542,0.5726976556839989,11.536802985195358,8.60648225690732e-31,1.0112616651866102e-28
22907d450b79c927e4ffe34a2d09d2aa,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium.1,NA,22907d450b79c927e4ffe34a2d09d2aa,75.18994884872603,6.6135529307941265,0.6349637743317831,10.415638179916693,2.103818033832777e-25,1.2359930948767565e-23
b0f809cbabf3ac99182581ec095868b2,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.2,NA,b0f809cbabf3ac99182581ec095868b2,119.17232952227504,7.098174676446334,0.8645452845212734,8.210298296146306,2.2063966128493713e-16,2.728964231682117e-15
bf34422106e5974ddf75216e2c05273c,d__Bacteria,p__Bacillota,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Incertae_Sedis.17,NA,bf34422106e5974ddf75216e2c05273c,107.42874367963111,7.560003078971673,0.8545809838885399,8.846444306040981,9.035199099975001e-19,1.5331435840322956e-17
d3d5f57b1c8aafeca61afdb1627d2990,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia.3,NA,d3d5f57b1c8aafeca61afdb1627d2990,198.8331445132637,8.19992755265733,0.9270446653331895,8.845234603351276,9.133621351681762e-19,1.5331435840322956e-17
03a1f9f63e2fa6c7bdf27d33eba2b09d,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.15,NA,03a1f9f63e2fa6c7bdf27d33eba2b09d,199.69921878845514,8.432375710215078,0.8529716252470513,9.885880679527597,4.7934818532945383e-23,1.4080852944052706e-21
270a745647e1f4f2daefddcae78b43c7,d__Bacteria,p__Bacillota,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,NA.16,NA,270a745647e1f4f2daefddcae78b43c7,202.13547396190356,8.561878799111497,0.7819327258864809,10.949636094850556,6.671509975147123e-28,5.22601614719858e-26
7b28c20e72c6c95b3e604f0849245770,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiia,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,NA,7b28c20e72c6c95b3e604f0849245770,28249.16126329449,11.282352251619628,0.4723660775915729,23.88476392958686,4.410421784450108e-126,1.0364491193457754e-123
